Table Name,Entity/Table Owner,Column Name,Domain,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey
product_store_group,dbo,description,,text,NULL,No,,,
product_store_group,dbo,last_updated_stamp,,datetime,NULL,No,,,
carrier_shipment_method,dbo,carrier_party_id,,varchar(40),NOT NULL,Yes,,,Yes
carrier_shipment_method,dbo,shipment_method_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
carrier_shipment_method,dbo,description,,text,NULL,No,,,
carrier_shipment_method,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
carrier_shipment_method,dbo,carrier_service_code,,varchar(63),NULL,No,,,
carrier_shipment_method,dbo,sca_code,,varchar(63),NULL,No,,,
carrier_shipment_method,dbo,gateway_service_code,,varchar(63),NULL,No,,,
carrier_shipment_method,dbo,last_updated_stamp,,datetime,NULL,No,,,
physical_inventory,dbo,physical_inventory_id,,varchar(40),NOT NULL,Yes,,,Yes
physical_inventory,dbo,physical_inventory_date,,datetime,NULL,No,,,
physical_inventory,dbo,status_id,,varchar(40),NULL,No,,,
physical_inventory,dbo,facility_id,,varchar(40),NULL,No,,,
physical_inventory,dbo,party_id,,varchar(40),NULL,No,,,
physical_inventory,dbo,comments,,text,NULL,No,,,
physical_inventory,dbo,last_updated_stamp,,datetime,NULL,No,,,
artifact_authz_failure,dbo,failure_id,,nvarchar(80),NOT NULL,Yes,,,Yes
artifact_authz_failure,dbo,artifact_name,,text,NULL,No,,,
artifact_authz_failure,dbo,artifact_type_enum_id,,varchar(40),NULL,No,,,
artifact_authz_failure,dbo,authz_action_enum_id,,varchar(40),NULL,No,,,
artifact_authz_failure,dbo,user_id,,varchar(40),NULL,No,,,
artifact_authz_failure,dbo,failure_date,,datetime,NULL,No,,,
artifact_authz_failure,dbo,is_deny,,char(1),NULL,No,,,
artifact_authz_failure,dbo,last_updated_stamp,,datetime,NULL,No,,,
party_badge_scan,dbo,party_badge_id,,varchar(40),NOT NULL,Yes,,,Yes
party_badge_scan,dbo,scan_date,,datetime,NOT NULL,Yes,,,Yes
party_badge_scan,dbo,scan_value,,varchar(63),NULL,No,,,
party_badge_scan,dbo,scan_purpose_enum_id,,varchar(40),NULL,No,,,
party_badge_scan,dbo,scan_result_enum_id,,varchar(40),NULL,No,,,
party_badge_scan,dbo,facility_id,,varchar(40),NULL,No,,,
party_badge_scan,dbo,time_entry_id,,varchar(40),NULL,No,,,
party_badge_scan,dbo,last_updated_stamp,,datetime,NULL,No,,,
wiki_page_communication_event,dbo,wiki_page_id,,varchar(40),NOT NULL,Yes,,,Yes
wiki_page_communication_event,dbo,communication_event_id,,varchar(40),NOT NULL,Yes,,,Yes
wiki_page_communication_event,dbo,description,,text,NULL,No,,,
wiki_page_communication_event,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
wiki_page_communication_event,dbo,last_updated_stamp,,datetime,NULL,No,,,
market_segment,dbo,market_segment_id,,varchar(40),NOT NULL,Yes,,,Yes
market_segment,dbo,market_segment_type_enum_id,,varchar(40),NULL,No,,,
market_segment,dbo,type_sequence_num,,"numeric(20,0)",NULL,No,,,
market_segment,dbo,parent_market_segment_id,,varchar(40),NULL,No,,,
market_segment,dbo,description,,text,NULL,No,,,
market_segment,dbo,product_store_id,,varchar(40),NULL,No,,,
market_segment,dbo,owner_party_id,,varchar(40),NULL,No,,,
market_segment,dbo,last_updated_stamp,,datetime,NULL,No,,,
tax_authority,dbo,tax_authority_id,,varchar(40),NOT NULL,Yes,,,Yes
tax_authority,dbo,tax_authority_type_enum_id,,varchar(40),NULL,No,,,
tax_authority,dbo,description,,text,NULL,No,,,
tax_authority,dbo,tax_auth_geo_id,,varchar(40),NULL,No,,,
tax_authority,dbo,tax_auth_party_id,,varchar(40),NULL,No,,,
tax_authority,dbo,require_tax_id_for_exemption,,char(1),NULL,No,,,
tax_authority,dbo,tax_id_format_pattern,,text,NULL,No,,,
tax_authority,dbo,include_tax_in_price,,char(1),NULL,No,,,
tax_authority,dbo,last_updated_stamp,,datetime,NULL,No,,,
form_response,dbo,form_response_id,,varchar(40),NOT NULL,Yes,,,Yes
form_response,dbo,form_location,,text,NULL,No,,,
form_response,dbo,form_id,,varchar(40),NULL,No,,,
form_response,dbo,user_id,,varchar(40),NULL,No,,,
form_response,dbo,response_date,,datetime,NULL,No,,,
form_response,dbo,last_updated_stamp,,datetime,NULL,No,,,
screen_theme,dbo,screen_theme_id,,varchar(40),NOT NULL,Yes,,,Yes
screen_theme,dbo,screen_theme_type_enum_id,,varchar(40),NULL,No,,,
screen_theme,dbo,description,,text,NULL,No,,,
screen_theme,dbo,last_updated_stamp,,datetime,NULL,No,,,
employment_salary,dbo,party_relationship_id,,varchar(40),NOT NULL,Yes,,,Yes
employment_salary,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
employment_salary,dbo,thru_date,,datetime,NULL,No,,,
employment_salary,dbo,pay_grade_id,,varchar(40),NULL,No,,,
employment_salary,dbo,comments,,text,NULL,No,,,
employment_salary,dbo,amount,,"numeric(24,4)",NULL,No,,,
employment_salary,dbo,currency_uom_id,,varchar(40),NULL,No,,,
employment_salary,dbo,time_period_type_id,,varchar(40),NULL,No,,,
employment_salary,dbo,last_updated_stamp,,datetime,NULL,No,,,
request_item_order,dbo,request_item_order_id,,varchar(40),NOT NULL,Yes,,,Yes
request_item_order,dbo,request_id,,varchar(40),NULL,No,,,
request_item_order,dbo,request_item_seq_id,,varchar(40),NULL,No,,,
request_item_order,dbo,order_id,,varchar(40),NULL,No,,,
request_item_order,dbo,order_item_seq_id,,varchar(40),NULL,No,,,
request_item_order,dbo,quantity,,"numeric(26,6)",NULL,No,,,
request_item_order,dbo,last_updated_stamp,,datetime,NULL,No,,,
data_document_user_group,dbo,data_document_id,,varchar(40),NOT NULL,Yes,,,Yes
data_document_user_group,dbo,user_group_id,,varchar(40),NOT NULL,Yes,,,Yes
data_document_user_group,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_email,dbo,product_email_id,,varchar(40),NOT NULL,Yes,,,Yes
product_email,dbo,status_id,,varchar(40),NULL,No,,,
product_email,dbo,product_id,,varchar(40),NOT NULL,No,,,
product_email,dbo,from_date,,datetime,NULL,No,,,
product_email,dbo,thru_date,,datetime,NULL,No,,,
product_email,dbo,role_type_id,,varchar(40),NULL,No,,,
product_email,dbo,days_after_status_changed,,"numeric(20,0)",NULL,No,,,
product_email,dbo,email_template_id,,varchar(40),NULL,No,,,
product_email,dbo,last_updated_stamp,,datetime,NULL,No,,,
authentication_client,dbo,client_id,,varchar(40),NOT NULL,Yes,,,Yes
authentication_client,dbo,name,,varchar(63),NULL,No,,,
authentication_client,dbo,enabled,,char(1),NULL,No,,,
authentication_client,dbo,last_updated_stamp,,datetime,NULL,No,,,
payment_gateway_response,dbo,payment_gateway_response_id,,varchar(40),NOT NULL,Yes,,,Yes
payment_gateway_response,dbo,payment_gateway_config_id,,varchar(40),NULL,No,,,
payment_gateway_response,dbo,payment_operation_enum_id,,varchar(40),NULL,No,,,
payment_gateway_response,dbo,payment_id,,varchar(40),NULL,No,,,
payment_gateway_response,dbo,payment_method_id,,varchar(40),NULL,No,,,
payment_gateway_response,dbo,fin_account_id,,varchar(40),NULL,No,,,
payment_gateway_response,dbo,amount,,"numeric(24,4)",NULL,No,,,
payment_gateway_response,dbo,amount_uom_id,,varchar(40),NULL,No,,,
payment_gateway_response,dbo,reference_num,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,alt_reference,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,sub_reference,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,approval_code,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,response_code,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,reason_code,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,reason_message,,text,NULL,No,,,
payment_gateway_response,dbo,avs_result,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,cv_result,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,score_result,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,transaction_date,,datetime,NULL,No,,,
payment_gateway_response,dbo,transaction_status,,varchar(63),NULL,No,,,
payment_gateway_response,dbo,result_success,,char(1),NULL,No,,,
payment_gateway_response,dbo,result_declined,,char(1),NULL,No,,,
payment_gateway_response,dbo,result_error,,char(1),NULL,No,,,
payment_gateway_response,dbo,result_nsf,,char(1),NULL,No,,,
payment_gateway_response,dbo,result_bad_expire,,char(1),NULL,No,,,
payment_gateway_response,dbo,result_bad_card_number,,char(1),NULL,No,,,
payment_gateway_response,dbo,last_updated_stamp,,datetime,NULL,No,,,
acctg_trans_entry,dbo,acctg_trans_id,,varchar(40),NOT NULL,Yes,,,Yes
acctg_trans_entry,dbo,acctg_trans_entry_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
acctg_trans_entry,dbo,debit_credit_flag,,char(1),NULL,No,,,
acctg_trans_entry,dbo,amount,,"numeric(24,4)",NULL,No,,,
acctg_trans_entry,dbo,local_currency_amount,,"numeric(24,4)",NULL,No,,,
acctg_trans_entry,dbo,original_currency_amount,,"numeric(24,4)",NULL,No,,,
acctg_trans_entry,dbo,description,,text,NULL,No,,,
acctg_trans_entry,dbo,voucher_ref,,varchar(63),NULL,No,,,
acctg_trans_entry,dbo,gl_account_type_enum_id,,varchar(40),NULL,No,,,
acctg_trans_entry,dbo,gl_account_id,,varchar(40),NULL,No,,,
acctg_trans_entry,dbo,due_date,,date,NULL,No,,,
acctg_trans_entry,dbo,reconcile_status_id,,varchar(40),NULL,No,,,
acctg_trans_entry,dbo,settlement_term_id,,varchar(40),NULL,No,,,
acctg_trans_entry,dbo,is_summary,,char(1),NULL,No,,,
acctg_trans_entry,dbo,product_id,,varchar(40),NULL,No,,,
acctg_trans_entry,dbo,external_product_id,,varchar(40),NULL,No,,,
acctg_trans_entry,dbo,asset_id,,varchar(40),NULL,No,,,
acctg_trans_entry,dbo,invoice_item_seq_id,,varchar(40),NULL,No,,,
acctg_trans_entry,dbo,last_updated_stamp,,datetime,NULL,No,,,
order_item_party,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_party,dbo,order_item_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_party,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
user_group,dbo,user_group_id,,varchar(40),NOT NULL,Yes,,,Yes
user_group,dbo,description,,text,NULL,No,,,
user_group,dbo,group_type_enum_id,,varchar(40),NULL,No,,,
user_group,dbo,ip_allowed,,text,NULL,No,,,
user_group,dbo,require_authc_factor,,char(1),NULL,No,,,
user_group,dbo,last_updated_stamp,,datetime,NULL,No,,,
instance_image_type_env,dbo,image_type_id,,varchar(40),NOT NULL,Yes,,,Yes
instance_image_type_env,dbo,env_name,,nvarchar(80),NOT NULL,Yes,,,Yes
instance_image_type_env,dbo,env_value,,text,NULL,No,,,
instance_image_type_env,dbo,last_updated_stamp,,datetime,NULL,No,,,
shipping_gateway_option,dbo,shipping_gateway_config_id,,varchar(40),NOT NULL,Yes,,,Yes
shipping_gateway_option,dbo,option_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
shipping_gateway_option,dbo,option_value,,text,NULL,No,,,
shipping_gateway_option,dbo,last_updated_stamp,,datetime,NULL,No,,,
financial_account_reason_gl_account,dbo,reason_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
financial_account_reason_gl_account,dbo,organization_party_id,,varchar(40),NOT NULL,Yes,,,Yes
financial_account_reason_gl_account,dbo,gl_account_id,,varchar(40),NULL,No,,,
financial_account_reason_gl_account,dbo,last_updated_stamp,,datetime,NULL,No,,,
sales_opportunity_order,dbo,sales_opportunity_id,,varchar(40),NOT NULL,Yes,,,Yes
sales_opportunity_order,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
sales_opportunity_order,dbo,last_updated_stamp,,datetime,NULL,No,,,
elasticsearch_report_dataset,dbo,dataset_id,,varchar(40),NOT NULL,Yes,,,Yes
elasticsearch_report_dataset,dbo,report_id,,varchar(40),NULL,No,,,
elasticsearch_report_dataset,dbo,dataset_name,,text,NULL,No,,,
elasticsearch_report_dataset,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_store_approve,dbo,store_approve_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_approve,dbo,product_store_id,,varchar(40),NULL,No,,,
product_store_approve,dbo,service_register_id,,varchar(40),NOT NULL,No,,,
product_store_approve,dbo,from_date,,datetime,NULL,No,,,
product_store_approve,dbo,thru_date,,datetime,NULL,No,,,
product_store_approve,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
product_store_approve,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_store_promo_product,dbo,store_promotion_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_promo_product,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_promo_product,dbo,exclude_product,,char(1),NULL,No,,,
product_store_promo_product,dbo,last_updated_stamp,,datetime,NULL,No,,,
contact_list,dbo,contact_list_id,,varchar(40),NOT NULL,Yes,,,Yes
contact_list,dbo,contact_list_type_enum_id,,varchar(40),NULL,No,,,
contact_list,dbo,contact_mech_type_enum_id,,varchar(40),NULL,No,,,
contact_list,dbo,marketing_campaign_id,,varchar(40),NULL,No,,,
contact_list,dbo,contact_list_name,,text,NULL,No,,,
contact_list,dbo,description,,text,NULL,No,,,
contact_list,dbo,comments,,text,NULL,No,,,
contact_list,dbo,is_public,,char(1),NULL,No,,,
contact_list,dbo,single_use,,char(1),NULL,No,,,
contact_list,dbo,owner_party_id,,varchar(40),NULL,No,,,
contact_list,dbo,verify_email_from,,text,NULL,No,,,
contact_list,dbo,verify_email_screen,,text,NULL,No,,,
contact_list,dbo,verify_email_subject,,text,NULL,No,,,
contact_list,dbo,verify_email_web_site_id,,varchar(40),NULL,No,,,
contact_list,dbo,opt_out_screen,,text,NULL,No,,,
contact_list,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_agreement,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product_agreement,dbo,agreement_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
product_agreement,dbo,party_role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
product_agreement,dbo,order_status_id,,varchar(40),NULL,No,,,
product_agreement,dbo,service_register_id,,varchar(40),NULL,No,,,
product_agreement,dbo,template_location,,text,NULL,No,,,
product_agreement,dbo,acknowledgement,,text,NULL,No,,,
product_agreement,dbo,triggered_status_id,,varchar(40),NULL,No,,,
product_agreement,dbo,required_for_status_id,,varchar(40),NULL,No,,,
product_agreement,dbo,signable_option_type_enum_id,,varchar(40),NULL,No,,,
product_agreement,dbo,last_updated_stamp,,datetime,NULL,No,,,
asset_depreciation,dbo,asset_id,,varchar(40),NOT NULL,Yes,,,Yes
asset_depreciation,dbo,time_period_id,,varchar(40),NOT NULL,Yes,,,Yes
asset_depreciation,dbo,monthly_depreciation,,"numeric(24,4)",NULL,No,,,
asset_depreciation,dbo,annual_depreciation,,"numeric(24,4)",NULL,No,,,
asset_depreciation,dbo,year_begin_depreciation,,"numeric(24,4)",NULL,No,,,
asset_depreciation,dbo,is_last_year_period,,char(1),NULL,No,,,
asset_depreciation,dbo,useful_life_years,,"numeric(20,0)",NULL,No,,,
asset_depreciation,dbo,years_remaining,,"numeric(20,0)",NULL,No,,,
asset_depreciation,dbo,acctg_trans_id,,varchar(40),NULL,No,,,
asset_depreciation,dbo,last_updated_stamp,,datetime,NULL,No,,,
party_identification,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
party_identification,dbo,party_id_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
party_identification,dbo,id_value,,nvarchar(80),NULL,No,,,
party_identification,dbo,issued_by,,text,NULL,No,,,
party_identification,dbo,issued_by_party_id,,varchar(40),NULL,No,,,
party_identification,dbo,expire_date,,date,NULL,No,,,
party_identification,dbo,issue_date,,date,NULL,No,,,
party_identification,dbo,last_updated_stamp,,datetime,NULL,No,,,
work_effort_asset_needed,dbo,work_effort_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_asset_needed,dbo,asset_product_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_asset_needed,dbo,estimated_quantity,,"numeric(26,6)",NULL,No,,,
work_effort_asset_needed,dbo,estimated_duration,,"numeric(26,6)",NULL,No,,,
work_effort_asset_needed,dbo,estimated_cost,,"numeric(24,4)",NULL,No,,,
work_effort_asset_needed,dbo,last_updated_stamp,,datetime,NULL,No,,,
test_entity,dbo,test_id,,varchar(40),NOT NULL,Yes,,,Yes
test_entity,dbo,test_medium,,text,NULL,No,,,
test_entity,dbo,test_long,,text,NULL,No,,,
test_entity,dbo,test_indicator,,char(1),NULL,No,,,
test_entity,dbo,test_date,,date,NULL,No,,,
test_entity,dbo,test_date_time,,datetime,NULL,No,,,
test_entity,dbo,test_time,,time(7),NULL,No,,,
test_entity,dbo,test_number_integer,,"numeric(20,0)",NULL,No,,,
test_entity,dbo,test_number_decimal,,"numeric(26,6)",NULL,No,,,
test_entity,dbo,test_number_float,,float,NULL,No,,,
test_entity,dbo,test_currency_amount,,"numeric(24,4)",NULL,No,,,
test_entity,dbo,test_currency_precise,,"numeric(25,5)",NULL,No,,,
test_entity,dbo,last_updated_stamp,,datetime,NULL,No,,,
gl_account_category_member,dbo,gl_account_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_account_category_member,dbo,gl_account_category_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_account_category_member,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
gl_account_category_member,dbo,thru_date,,datetime,NULL,No,,,
gl_account_category_member,dbo,amount_percentage,,"numeric(26,6)",NULL,No,,,
gl_account_category_member,dbo,last_updated_stamp,,datetime,NULL,No,,,
service_parameter_semaphore,dbo,service_name,,nvarchar(80),NOT NULL,Yes,,,Yes
service_parameter_semaphore,dbo,parameter_value,,nvarchar(80),NOT NULL,Yes,,,Yes
service_parameter_semaphore,dbo,lock_thread,,text,NULL,No,,,
service_parameter_semaphore,dbo,lock_time,,datetime,NULL,No,,,
service_parameter_semaphore,dbo,last_updated_stamp,,datetime,NULL,No,,,
enumeration,dbo,enum_id,,varchar(40),NOT NULL,Yes,,,Yes
enumeration,dbo,enum_type_id,,varchar(40),NULL,No,,,
enumeration,dbo,parent_enum_id,,varchar(40),NULL,No,,,
enumeration,dbo,enum_code,,text,NULL,No,,,
enumeration,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
enumeration,dbo,description,,text,NULL,No,,,
enumeration,dbo,option_value,,text,NULL,No,,,
enumeration,dbo,option_indicator,,char(1),NULL,No,,,
enumeration,dbo,related_enum_id,,varchar(40),NULL,No,,,
enumeration,dbo,related_enum_type_id,,varchar(40),NULL,No,,,
enumeration,dbo,status_flow_id,,varchar(40),NULL,No,,,
enumeration,dbo,last_updated_stamp,,datetime,NULL,No,,,
return_contact_mech,dbo,return_id,,varchar(40),NOT NULL,Yes,,,Yes
return_contact_mech,dbo,contact_mech_purpose_id,,varchar(40),NOT NULL,Yes,,,Yes
return_contact_mech,dbo,contact_mech_id,,varchar(40),NOT NULL,Yes,,,Yes
return_contact_mech,dbo,last_updated_stamp,,datetime,NULL,No,,,
db_form_field_attribute,dbo,form_id,,varchar(40),NOT NULL,Yes,,,Yes
db_form_field_attribute,dbo,field_name,,nvarchar(80),NOT NULL,Yes,,,Yes
db_form_field_attribute,dbo,attribute_name,,nvarchar(80),NOT NULL,Yes,,,Yes
db_form_field_attribute,dbo,value,,text,NULL,No,,,
db_form_field_attribute,dbo,value_is_expression,,char(1),NULL,No,,,
db_form_field_attribute,dbo,last_updated_stamp,,datetime,NULL,No,,,
empl_position,dbo,empl_position_id,,varchar(40),NOT NULL,Yes,,,Yes
empl_position,dbo,pseudo_id,,varchar(63),NULL,No,,,
empl_position,dbo,organization_party_id,,varchar(40),NULL,No,,,
empl_position,dbo,empl_position_class_id,,varchar(40),NULL,No,,,
empl_position,dbo,description,,text,NULL,No,,,
empl_position,dbo,status_id,,varchar(40),NULL,No,,,
empl_position,dbo,pay_grade_id,,varchar(40),NULL,No,,,
empl_position,dbo,budget_id,,varchar(40),NULL,No,,,
empl_position,dbo,budget_item_seq_id,,varchar(40),NULL,No,,,
empl_position,dbo,salary_flag,,char(1),NULL,No,,,
empl_position,dbo,full_time_flag,,char(1),NULL,No,,,
empl_position,dbo,temporary_flag,,char(1),NULL,No,,,
empl_position,dbo,overtime_flag,,char(1),NULL,No,,,
empl_position,dbo,minimum_hourly_wage,,"numeric(26,6)",NULL,No,,,
empl_position,dbo,tax_exempt_enum_id,,varchar(40),NULL,No,,,
empl_position,dbo,tax_form_id,,varchar(40),NULL,No,,,
empl_position,dbo,from_date,,datetime,NULL,No,,,
empl_position,dbo,thru_date,,datetime,NULL,No,,,
empl_position,dbo,standard_hours_per_week,,"numeric(20,0)",NULL,No,,,
empl_position,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_gl_account,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product_gl_account,dbo,organization_party_id,,varchar(40),NOT NULL,Yes,,,Yes
product_gl_account,dbo,gl_account_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
product_gl_account,dbo,gl_account_id,,varchar(40),NULL,No,,,
product_gl_account,dbo,contra_gl_account_id,,varchar(40),NULL,No,,,
product_gl_account,dbo,last_updated_stamp,,datetime,NULL,No,,,
budget,dbo,budget_id,,varchar(40),NOT NULL,Yes,,,Yes
budget,dbo,budget_type_enum_id,,varchar(40),NULL,No,,,
budget,dbo,time_period_id,,varchar(40),NULL,No,,,
budget,dbo,sub_time_period_type_id,,varchar(40),NULL,No,,,
budget,dbo,status_id,,varchar(40),NULL,No,,,
budget,dbo,currency_uom_id,,varchar(40),NULL,No,,,
budget,dbo,description,,text,NULL,No,,,
budget,dbo,comments,,text,NULL,No,,,
budget,dbo,last_updated_stamp,,datetime,NULL,No,,,
