Table Name,Column Name,Column Datatype,Column Null Option,Primary Key
GF_TLBC_EQ_RES_PUB_REC,NARR_TEXT1,nvarchar(73),NULL,
GF_TLBC_EQ_RES_PUB_REC,NARR_TEXT2,nvarchar(73),NULL,
GF_TLBC_EQ_RES_PUB_REC,VERIFIED_DT,datetime,NULL,
GF_TLBC_EQ_RES_PUB_REC,REPORTED_DT,datetime,NULL,
GF_TLBC_EQ_RES_SAFESCAN,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EQ_RES_SAFESCAN,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EQ_RES_SAFESCAN,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EQ_RES_SAFESCAN,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EQ_RES_SAFESCAN,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EQ_RES_SAFESCAN,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EQ_RES_SAFESCAN,SAFESCAN_CODE,nchar(1),NULL,
GF_TLBC_EQ_RES_SAFESCAN,FILE_SINCE_DT,datetime,NULL,
GF_TLBC_EQ_RES_SAFESCAN,FILE_LAST_ACTIVITY_DT,datetime,NULL,
GF_TLBC_EQ_RES_SAFESCAN,REPORT_DT,datetime,NULL,
GF_TLBC_EQ_RES_SAFESCAN,SAFESCAN_DBID,nchar(5),NULL,
GF_TLBC_EQ_RES_SAFESCAN,SAFESCAN_SERNO,int,NULL,
GF_TLBC_EQ_RES_TAXLIEN,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EQ_RES_TAXLIEN,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EQ_RES_TAXLIEN,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EQ_RES_TAXLIEN,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EQ_RES_TAXLIEN,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EQ_RES_TAXLIEN,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EQ_RES_TAXLIEN,LIEN_CLASS,nchar(2),NULL,
GF_TLBC_EQ_RES_TAXLIEN,RELEASED_DT,datetime,NULL,
GF_TLBC_EQ_RES_TAXLIEN,LIEN_STATUS,nvarchar(11),NULL,
GF_TLBC_EQ_RES_TAXLIEN,LIEN_STATUS_IND,nchar(1),NULL,
GF_TLBC_EQ_RES_TRADE_TTL,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EQ_RES_TRADE_TTL,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EQ_RES_TRADE_TTL,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EQ_RES_TRADE_TTL,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EQ_RES_TRADE_TTL,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EQ_RES_TRADE_TTL,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EQ_RES_TRADE_TTL,TOTAL_DESC,nvarchar(22),NULL,
GF_TLBC_EQ_RES_TRADE_TTL,CREDIT_LIMIT_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADE_TTL,HIGH_CREDIT_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADE_TTL,BALANCE_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADE_TTL,BALLOON_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADE_TTL,ACTUAL_PMT_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADE_TTL,SCHED_PMT_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADE_TTL,PAST_DUE_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADE_TTL,ORIG_CHARGE_OFF_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADELINE,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EQ_RES_TRADELINE,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EQ_RES_TRADELINE,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EQ_RES_TRADELINE,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EQ_RES_TRADELINE,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EQ_RES_TRADELINE,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EQ_RES_TRADELINE,CUSTOMER_NAME,nvarchar(20),NULL,
GF_TLBC_EQ_RES_TRADELINE,CUSTOMER_NUM,nvarchar(10),NULL,
GF_TLBC_EQ_RES_TRADELINE,PORTFOLIO_TYPE,nchar(1),NULL,
GF_TLBC_EQ_RES_TRADELINE,STATUS_CODE,nchar(1),NULL,
GF_TLBC_EQ_RES_TRADELINE,CREDIT_LIMIT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADELINE,HIGH_CREDIT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADELINE,ECOA_DESIGNATOR,nchar(1),NULL,
GF_TLBC_EQ_RES_TRADELINE,ACCOUNT_NUM,nvarchar(30),NULL,
GF_TLBC_EQ_RES_TRADELINE,DELINQUENCY_DT,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,PAST_DUE_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADELINE,TERMS_DURATION,nvarchar(4),NULL,
GF_TLBC_EQ_RES_TRADELINE,REPORTED_DT,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,OPENED_DT,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,MONTHS_REVIEWED,smallint,NULL,
GF_TLBC_EQ_RES_TRADELINE,COUNTERS_30_60_90,nvarchar(10),NULL,
GF_TLBC_EQ_RES_TRADELINE,PREV_HIGH_DT1,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,PREV_HIGH_RATE1,smallint,NULL,
GF_TLBC_EQ_RES_TRADELINE,PREV_HIGH_DT2,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,PREV_HIGH_RATE2,smallint,NULL,
GF_TLBC_EQ_RES_TRADELINE,PREV_HIGH_DT3,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,PREV_HIGH_RATE3,smallint,NULL,
GF_TLBC_EQ_RES_TRADELINE,PMT_HISTORY_24_36_48,nvarchar(51),NULL,
GF_TLBC_EQ_RES_TRADELINE,MORTGAGE_ID,nvarchar(18),NULL,
GF_TLBC_EQ_RES_TRADELINE,CREDITOR_CLASS_CODE,nchar(2),NULL,
GF_TLBC_EQ_RES_TRADELINE,CREDITOR_CLASS_TEXT,nvarchar(21),NULL,
GF_TLBC_EQ_RES_TRADELINE,ACCT_TYPE_CODE,nchar(2),NULL,
GF_TLBC_EQ_RES_TRADELINE,ACCT_TYPE_TEXT,nvarchar(37),NULL,
GF_TLBC_EQ_RES_TRADELINE,CLOSED_DT,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,SCHED_PAYMENT_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADELINE,TERMS_FREQUENCY,nvarchar(19),NULL,
GF_TLBC_EQ_RES_TRADELINE,ACTUAL_PAYMENT_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADELINE,LAST_PAYMENT_DT,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,DEF_PAYMENT_START_DT,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,PURCH_CREDITOR_IND,nvarchar(17),NULL,
GF_TLBC_EQ_RES_TRADELINE,PURCH_CREDITOR_NAME,nvarchar(30),NULL,
GF_TLBC_EQ_RES_TRADELINE,ACTIVITY_DESIG_CODE,nchar(1),NULL,
GF_TLBC_EQ_RES_TRADELINE,ACTIVITY_DESIG_TEXT,nvarchar(20),NULL,
GF_TLBC_EQ_RES_TRADELINE,ORIG_CHARGE_OFF_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADELINE,FIRST_MAJ_DELINQUENCY_DT,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,BALLOON_PAYMENT_DUE_DT,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,BALLOON_PAYMENT_AMT,"decimal(18,3)",NULL,
GF_TLBC_EQ_RES_TRADELINE,PREV_HIGH_GT_PMT_HIST_DT,datetime,NULL,
GF_TLBC_EQ_RES_TRADELINE,PREV_HIGH_GT_PMT_HIST_RT,nchar(1),NULL,
GF_TLBC_EQ_RES_TRADELINE,NARRATIVE_CODE1,nvarchar(2),NULL,
GF_TLBC_EQ_RES_TRADELINE,NARRATIVE_TEXT1,nvarchar(72),NULL,
GF_TLBC_EQ_RES_TRADELINE,NARRATIVE_CODE2,nvarchar(2),NULL,
GF_TLBC_EQ_RES_TRADELINE,NARRATIVE_TEXT2,nvarchar(72),NULL,
GF_TLBC_EQ_RES_TRADELINE,NARRATIVE_CODE3,nvarchar(2),NULL,
GF_TLBC_EQ_RES_TRADELINE,NARRATIVE_TEXT3,nvarchar(72),NULL,
GF_TLBC_EQ_RES_TRADELINE,NARRATIVE_CODE4,nvarchar(2),NULL,
GF_TLBC_EQ_RES_TRADELINE,NARRATIVE_TEXT4,nvarchar(72),NULL,
GF_TLBC_EQ_RES_TRADELINE,BALANCE,"decimal(16,6)",NULL,
GF_TLBC_EX_RES_ADDRESS,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_ADDRESS,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ADDRESS,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_ADDRESS,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ADDRESS,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ADDRESS,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ADDRESS,STREET_PREFIX,nvarchar(32),NULL,
GF_TLBC_EX_RES_ADDRESS,STREET_NAME,nvarchar(20),NULL,
GF_TLBC_EX_RES_ADDRESS,STREET_SUFFIX,nvarchar(32),NULL,
GF_TLBC_EX_RES_ADDRESS,CITY,nvarchar(30),NULL,
GF_TLBC_EX_RES_ADDRESS,STATE,nchar(2),NULL,
GF_TLBC_EX_RES_ADDRESS,ZIPCODE,nvarchar(9),NULL,
GF_TLBC_EX_RES_ADDRESS,FIRST_REPORTED_DT,datetime,NULL,
GF_TLBC_EX_RES_ADDRESS,LAST_REPORTED_DT,datetime,NULL,
GF_TLBC_EX_RES_ADDRESS,DWELLING_TYPE,nchar(1),NULL,
GF_TLBC_EX_RES_ADDRESS,ORIGINATION,nchar(1),NULL,
GF_TLBC_EX_RES_ADDRESS,TIMES_REPORTED,smallint,NULL,
GF_TLBC_EX_RES_ADDRESS,LAST_REPORTING_SUBCODE,nvarchar(7),NULL,
GF_TLBC_EX_RES_ADDRESS,HOME_OWNERSHIP,nchar(1),NULL,
GF_TLBC_EX_RES_ADDRESS,UNIT_TYPE,nvarchar(10),NULL,
GF_TLBC_EX_RES_ADDRESS,UNIT_ID,nvarchar(20),NULL,
GF_TLBC_EX_RES_ADDRESS,CENSUS_GEO_CODE,nvarchar(7),NULL,
GF_TLBC_EX_RES_ADDRESS,COUNTY_CODE,nvarchar(3),NULL,
GF_TLBC_EX_RES_ADDRESS,STATE_CODE,nchar(2),NULL,
GF_TLBC_EX_RES_ADDRESS,MSA_CODE,nvarchar(4),NULL,
GF_TLBC_EX_RES_ADDRESS,ADDR_TYPE,nchar(1),NULL,
GF_TLBC_EX_RES_ADV_ACTS,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_ADV_ACTS,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ADV_ACTS,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_ADV_ACTS,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ADV_ACTS,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ADV_ACTS,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ADV_ACTS,ADVERSE_ACTION_CODE,nvarchar(4),NULL,
GF_TLBC_EX_RES_ALIAS,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_ALIAS,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ALIAS,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_ALIAS,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ALIAS,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ALIAS,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ALIAS,LNAME,nvarchar(41),NULL,
GF_TLBC_EX_RES_ALIAS,FNAME,nvarchar(20),NULL,
GF_TLBC_EX_RES_ALIAS,MNAME,nvarchar(20),NULL,
GF_TLBC_EX_RES_ALIAS,SUFFIX,nvarchar(6),NULL,
GF_TLBC_EX_RES_ALIAS,NAME_IND,nchar(1),NULL,
GF_TLBC_EX_RES_BANKRPTCY,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_BANKRPTCY,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_BANKRPTCY,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_BANKRPTCY,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_BANKRPTCY,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_BANKRPTCY,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_BANKRPTCY,ASSET_AMOUNT,"decimal(18,3)",NULL,
GF_TLBC_EX_RES_BANKRPTCY,LIABILITIES_AMOUNT,"decimal(18,3)",NULL,
GF_TLBC_EX_RES_BANKRPTCY,BANKRUPTCY_TYPE,nvarchar(8),NULL,
GF_TLBC_EX_RES_BANKRPTCY,REPAYMENT_PERCENT,"decimal(16,6)",NULL,
GF_TLBC_EX_RES_BANKRPTCY,ADJUSTMENT_PERCENT,"decimal(16,6)",NULL,
GF_TLBC_EX_RES_BANKRPTCY,BOOK_PAGE_SEQUENCE,nvarchar(24),NULL,
GF_TLBC_EX_RES_CARD_SUM,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_CARD_SUM,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CARD_SUM,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_CARD_SUM,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CARD_SUM,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CARD_SUM,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CARD_SUM,CARD_TYPE,nchar(1),NULL,
GF_TLBC_EX_RES_CARD_SUM,VARIATION_IND,nchar(1),NULL,
GF_TLBC_EX_RES_CARD_SUM,MONTH_IND,smallint,NULL,
GF_TLBC_EX_RES_CARD_SUM,BALANCE_TTL,"decimal(18,3)",NULL,
GF_TLBC_EX_RES_CARD_SUM,BALANCE_AVG,"decimal(18,3)",NULL,
GF_TLBC_EX_RES_CARD_SUM,PERCENT_UTILIZED,smallint,NULL,
GF_TLBC_EX_RES_CARD_SUM,CARDS_NUM,smallint,NULL,
GF_TLBC_EX_RES_CARD_SUM,CARDS_WITH_BAL_NUM,smallint,NULL,
GF_TLBC_EX_RES_CONS_STMT,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_CONS_STMT,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CONS_STMT,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_CONS_STMT,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CONS_STMT,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CONS_STMT,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CONS_STMT,REPORTED_DT,datetime,NULL,
GF_TLBC_EX_RES_CONS_STMT,CONS_NAR_DBID,nchar(5),NULL,
GF_TLBC_EX_RES_CONS_STMT,CONS_NAR_SERNO,int,NULL,
GF_TLBC_EX_RES_CONS_STMT,STATEMENT_TYPE,nchar(2),NULL,
GF_TLBC_EX_RES_CP_DETAIL,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_CP_DETAIL,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CP_DETAIL,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_CP_DETAIL,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CP_DETAIL,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CP_DETAIL,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CP_DETAIL,LAST_OR_BUS_NAME,nvarchar(30),NULL,
GF_TLBC_EX_RES_CP_DETAIL,FNAME,nvarchar(10),NULL,
GF_TLBC_EX_RES_CP_DETAIL,MINITIAL,nvarchar(1),NULL,
GF_TLBC_EX_RES_CP_DETAIL,ADDRESS,nvarchar(35),NULL,
GF_TLBC_EX_RES_CP_DETAIL,CITY,nvarchar(28),NULL,
GF_TLBC_EX_RES_CP_DETAIL,ZIPCODE,nvarchar(5),NULL,
GF_TLBC_EX_RES_CP_DETAIL,PHONE,nvarchar(7),NULL,
GF_TLBC_EX_RES_CP_DETAIL,ZIP_PLUS_4,nvarchar(4),NULL,
GF_TLBC_EX_RES_CP_DETAIL,AREA_CODE,nvarchar(3),NULL,
GF_TLBC_EX_RES_CP_DETAIL,STATE,nchar(2),NULL,
GF_TLBC_EX_RES_CP_DETAIL,HIGH_RISK,nchar(1),NULL,
GF_TLBC_EX_RES_CP_DETAIL,DETAIL_TYPE,nchar(3),NULL,
GF_TLBC_EX_RES_CP_EDADTL,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_CP_EDADTL,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CP_EDADTL,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_CP_EDADTL,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CP_EDADTL,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CP_EDADTL,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CP_EDADTL,BEST_PICK_SCORE,nvarchar(2),NULL,
GF_TLBC_EX_RES_CP_EDADTL,CAPTION,nvarchar(70),NULL,
GF_TLBC_EX_RES_CP_RESDTL,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_CP_RESDTL,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CP_RESDTL,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_CP_RESDTL,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CP_RESDTL,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CP_RESDTL,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CP_RESDTL,SPOUSE_FNAME,nvarchar(10),NULL,
GF_TLBC_EX_RES_CP_RESDTL,HOUSE_MEMBER1,nvarchar(10),NULL,
GF_TLBC_EX_RES_CP_RESDTL,HOUSE_MEMBER2,nvarchar(10),NULL,
GF_TLBC_EX_RES_CP_RESDTL,HOUSE_MEMBER3,nvarchar(10),NULL,
GF_TLBC_EX_RES_CP_RSKDSC,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_CP_RSKDSC,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CP_RSKDSC,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_CP_RSKDSC,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_CP_RSKDSC,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CP_RSKDSC,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_CP_RSKDSC,DESCRIPTION,nvarchar(50),NULL,
GF_TLBC_EX_RES_DIRECTCHK,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_DIRECTCHK,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_DIRECTCHK,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_DIRECTCHK,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_DIRECTCHK,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_DIRECTCHK,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_DIRECTCHK,SUBSCRIBER_NUM,nvarchar(7),NULL,
GF_TLBC_EX_RES_DIRECTCHK,SUBSCRIBER_NAME,nvarchar(24),NULL,
GF_TLBC_EX_RES_DIRECTCHK,SUBSCRIBER_ADDR,nvarchar(24),NULL,
GF_TLBC_EX_RES_DIRECTCHK,SUBSCRIBER_CITY,nvarchar(24),NULL,
GF_TLBC_EX_RES_DIRECTCHK,SUBSCRIBER_STATE,nchar(2),NULL,
GF_TLBC_EX_RES_DIRECTCHK,SUBSCRIBER_ZIP,nvarchar(5),NULL,
GF_TLBC_EX_RES_DIRECTCHK,SUBSCRIBER_PHONE,nvarchar(10),NULL,
GF_TLBC_EX_RES_EMPLOYMNT,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_EMPLOYMNT,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_EMPLOYMNT,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_EMPLOYMNT,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_EMPLOYMNT,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_EMPLOYMNT,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_EMPLOYMNT,EMPLOYER,nvarchar(30),NULL,
GF_TLBC_EX_RES_EMPLOYMNT,EMPLOYMENT_TYPE,nchar(1),NULL,
GF_TLBC_EX_RES_EMPLOYMNT,FIRST_REPORTED_DT,datetime,NULL,
GF_TLBC_EX_RES_EMPLOYMNT,LAST_REPORTED_DT,datetime,NULL,
GF_TLBC_EX_RES_EMPLOYMNT,ORIGINATION,nchar(1),NULL,
GF_TLBC_EX_RES_EMPLOYMNT,ADDRESS1,nvarchar(32),NULL,
GF_TLBC_EX_RES_EMPLOYMNT,ADDRESS2,nvarchar(32),NULL,
GF_TLBC_EX_RES_EMPLOYMNT,ADDRESS3,nvarchar(32),NULL,
GF_TLBC_EX_RES_EMPLOYMNT,ZIP,nvarchar(10),NULL,
GF_TLBC_EX_RES_ENH_PMT,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_ENH_PMT,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ENH_PMT,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_ENH_PMT,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ENH_PMT,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ENH_PMT,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ENH_PMT,INIT_PMT_LEVEL_DT,datetime,NULL,
GF_TLBC_EX_RES_ENH_PMT,ACCT_CONDITION,nchar(2),NULL,
GF_TLBC_EX_RES_ENH_PMT,PMT_STATUS,nchar(2),NULL,
GF_TLBC_EX_RES_ENH_PMT,ACCT_TYPE,nchar(2),NULL,
GF_TLBC_EX_RES_ENH_PMT,SPECIAL_COMMENT,nchar(2),NULL,
GF_TLBC_EX_RES_ERROR,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_ERROR,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ERROR,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_ERROR,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_ERROR,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ERROR,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_ERROR,HOST_ID,nchar(1),NULL,
GF_TLBC_EX_RES_ERROR,REPORT_DT,datetime,NULL,
GF_TLBC_EX_RES_ERROR,REPORT_TYPE,nchar(1),NULL,
GF_TLBC_EX_RES_ERROR,ERROR_CODE,smallint,NULL,
GF_TLBC_EX_RES_ERROR,ACTION_IND,nchar(1),NULL,
GF_TLBC_EX_RES_ERROR,MODULE_ID,nvarchar(3),NULL,
GF_TLBC_EX_RES_ERROR,REFERENCE_NUM,nvarchar(30),NULL,
GF_TLBC_EX_RES_ERROR,ERR_MSG_DBID,nchar(5),NULL,
GF_TLBC_EX_RES_ERROR,ERR_MSG_SERNO,int,NULL,
GF_TLBC_EX_RES_FRAUDSRV,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_FRAUDSRV,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_FRAUDSRV,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_FRAUDSRV,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_FRAUDSRV,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_FRAUDSRV,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_FRAUDSRV,FRAUD_TYPE,nchar(2),NULL,
GF_TLBC_EX_RES_FRAUDSRV,SIC,nvarchar(8),NULL,
GF_TLBC_EX_RES_FRAUDSRV,SOCIAL_DT,datetime,NULL,
GF_TLBC_EX_RES_FRAUDSRV,SOCIAL_COUNT,smallint,NULL,
GF_TLBC_EX_RES_FRAUDSRV,SOCIAL_ERR_CODE,nchar(1),NULL,
GF_TLBC_EX_RES_FRAUDSRV,ADDR_DT,datetime,NULL,
GF_TLBC_EX_RES_FRAUDSRV,ADDR_COUNT,smallint,NULL,
GF_TLBC_EX_RES_FRAUDSRV,ADDR_ERR_CODE,nchar(1),NULL,
GF_TLBC_EX_RES_FRAUDSRV,SSN_FIRST_ISSUE_YEAR,smallint,NULL,
GF_TLBC_EX_RES_FRAUDSRV,SSN_LAST_ISSUE_YEAR,smallint,NULL,
GF_TLBC_EX_RES_FRAUDSRV,FRAUD_IND,nchar(2),NULL,
GF_TLBC_EX_RES_FRAUDSRV,BIRTH_DT,datetime,NULL,
GF_TLBC_EX_RES_FRAUDSRV,DEATH_DT,datetime,NULL,
GF_TLBC_EX_RES_FRAUDSRV,FRAUD_DBID,nchar(5),NULL,
GF_TLBC_EX_RES_FRAUDSRV,FRAUD_SERNO,int,NULL,
GF_TLBC_EX_RES_INFO_MSG,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_INFO_MSG,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_INFO_MSG,DBID,nchar(5),NOT NULL,Yes
GF_TLBC_EX_RES_INFO_MSG,ROWCOUNTER,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_INFO_MSG,RESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_INFO_MSG,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLBC_EX_RES_INFO_MSG,MESSAGE_NUM,nchar(2),NULL,
GF_TLBC_EX_RES_INFO_MSG,MESSAGE_TEXT,nvarchar(99),NULL,
GF_TLBC_EX_RES_INQUIRY,LNUM,nchar(20),NOT NULL,Yes
GF_TLBC_EX_RES_INQUIRY,BNUM,smallint,NOT NULL,Yes
GF_TLBC_EX_RES_INQUIRY,DBID,nchar(5),NOT NULL,Yes
